category,title,description,blogger,date,link,sentiment_score,sentiment_interpretation,search_query,search_lang,collected_at,platform,sort_option,sentiment_method
수면-이완,The $70 billion quest for a good night's sleep - Fast... ,"I’m trapped under a cozy, chunky knit blanket made by Bearaby, a six-month old startup.... A decade ago, “sleep aid” was synonymous with sleeping pills, but these days, medication... ",Fast Company,20190430,https://www.fastcompany.com/90340280/the-70-billion-quest-for-a-good-nights-sleep,1,"대체로 약한 긍정 경향이 나타나며, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,산업용품해외구매는 '유에스일공일'로 문의주세요.... ,"Welding Blanket and Cover, 4 x 6 Brass Grommets For Easy Hanging and Protection Neiko 30062A 1/4 Air Die Grinder, 24,000 RPM Free Speed Mini and Compact Size Neiko 30069A Heavy Duty 7... ",유에스일공일/유에스원오원,20190505,https://blog.naver.com/us101-01/221530206028,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,수능 영어 기출 어휘 (1),"휴식, 나머지, 의존하다 ☐get enough sleep; 충분히 자다 ☐healthy; 건강에 좋은, 건강한... 잠시 후에 ☐go to sleep; 잠에 들다 ☐anthropologist; 인류학자 ☐companion; 친구 ☐cut off... ",AWESOME ENGLISH,20190621,https://blog.naver.com/awesome-2030/221567533383,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,The Bayside Propheices 1979,"Nightly as you close your eyes to sleep, you will say: Now I lay me down to sleep, I pray the Lord my soul to keep; If I should die before I wake, I pray the Lord my soul to take.... ",<성미카엘회> 베이사이드메세지 (BAYSIDE MESSAGES),20190803,https://blog.naver.com/sba0303/221604188491,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,던파의 아이템속 대사들 (DFO),"Mana Aid&gt; It's got electrolytes! That's what Mages crave! &lt;Chocolate Treat&gt; Delicious... ' - Your pal, the Snow Goblin &lt;Snow Goblin's Cozy Socks&gt; 'Do these fuzzy socks warm your heart?... ",niceboatsoss (모바일 금지),20190813,https://blog.naver.com/niceboatsoss/221614472347,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,양방 의학용어,"( sleep ) : 수면무호흡 - apoferritin : 아포페리틴 - aponeurosis : 널힘줄, 건막 - aponeurosis ( palmar) : 손바닥널힘줄, 수장건막 - aponeurositis : 널힘줄염, 건막염 - aponia : 무통... ",화목한의원 블로그,20191204,https://blog.naver.com/hwamok1175/221726564057,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,'never wtf is wrong w/ you',"very cozy. But I almost always have to have a fan blowing on me, even with the blanket and... special weighted socks posted by Flashman at 10:02 AM on March 3, 2020 [13 favorites] If... ",MetaFilter | Community Weblog,20200303,https://www.metafilter.com/185903/never-wtf-is-wrong-w-you,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,This new weighted comforter from Brooklinen might chill... ,"The interior quilted layer is weighted with glass microbeads. Altogether, this makes for an incredibly cozy and sumptuous sleep. The blankets also come in a variety of weights, to... ",Fast Company,20200312,https://www.fastcompany.com/90475513/feeling-anxious-this-new-weighted-comforter-from-brooklinen-might-chill-you-out,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,Take back your bed. We've got options to make your... ,"Ireland Weighted Blanket ($42.49 after discount; originally $99) is just the ticket to feel... muscle relaxation, increases blood flow and reduces stress. Or you can go with CarbonIce... ",Boing Boing | A directory of mostly wonderful things,20200322,https://boingboing.net/2020/03/22/take-back-your-bed-weve-go.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,These weighted blankets will help soothe those frayed... ,"And if you need the Cadillac of weighted technology, look no further than the Eight Sleep Gravity 15 lb. Weighted Blanket ($300). It's a limited edition design with all the relaxation... ",Boing Boing | A directory of mostly wonderful things,20200405,https://boingboing.net/2020/04/04/these-weighted-blankets-will-h.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,[Day 57] 오늘의 일지,"for relaxation. For children, help them identify a place where they can go to retreat when stressed. You can make this place cozy by using blankets, pillows, cushions, scarves, beanbags, tents... ",너와 나의 빛나는 순간,20200406,https://blog.naver.com/idesofmarch/221894461680,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,영문 토목 건설 용어 모음,apparent relaxation 겉보기릴랙세이션 apparent specific gravity 겉보기비중 apparent velocity 겉보기 유속 apporach surface 진입표면 approach 접근부 approach area 진입구역 approach... ,미국개미,20200520,https://usant.tistory.com/entry/%EC%98%81%EB%AC%B8-%ED%86%A0%EB%AA%A9-%EA%B1%B4%EC%84%A4-%EC%9A%A9%EC%96%B4-%EB%AA%A8%EC%9D%8C,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,"[코로나 바이러스] 미국 1,739,609, 브라질 396,166... ","안녕하십니까? 2020년 5월 27일(수) 오전 11시 51분입니다. 스피커 소리가 나면서 어젯 밤부터 2004년 PGA선수권 비제이 싱, 저스틴 레너드, 필... ",조선닷컴 골프카페 매니저의 블로그,20200528,https://blog.naver.com/chyhkim/221981333992,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,"ABSALOM,   ABSALOM! - WILLIAM FAULKNER / 압살롬, 압살롬!... ","ABSALOM, ABSALOM! - WILLIAM FAULKNER ABSALOM, ABSALOM! BY WILLIAM FAULKNER INTRODUCTION BY HARVEY BREIT THE MODERN LIBRARY - NEW YORK COPYRIGHT. 1936, BY WILLIAM FAULKNER COPYRIGHT... ",Premature Yet Splendid,20200607,https://blog.naver.com/apple488/221992651929,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,Homage to Catalonia - George Orwell / 카탈로니아 찬가... ,"leaders, after a visit to the front, said that he would try to see to it that 'every militiaman had a blanket'. A phrase to make you shudder if you have ever slept in a trench. On my... ",Premature Yet Splendid,20200705,https://blog.naver.com/apple488/222021415963,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,This weighted blanket will soothe your anxiety (and... ,"and sleep better. For some, help can come in the form of a weighted blanket, which can alleviate anxiety and help relaxation. The weighted blanket market is expected to double to more... ",Fast Company,20200930,https://www.fastcompany.com/90547626/bearaby-tree-napper-innovation-by-design-2020,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,I am a mother f@^*ing woman,"Being capable to confidently spend time on my own potential you are cozy with yourself, you like your self and you can revel in your very own company. These are all signs and symptoms... ",Dear Jessica,20201227,https://blog.naver.com/jessicasoojung/222186865803,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,Should Twitter have banned Trump?,"Should Twitter have banned Trump? by Tyler Cowen January 12, 2021 at 12:16 am in Current Affairs , Law , Political Science , Web/Tech As many of you will expect, I am fine with their... ",Marginal REVOLUTION - Small Steps Toward A Much Better World,20210112,https://marginalrevolution.com/marginalrevolution/2021/01/should-twitter-have-banned-trump.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,"[긴급 뉴스] 타이거 우즈, LA에서 제네시스 SUV를 몰다가... ",Woods later pleaded guilty to reckless driving and checked into a clinic to get help with prescription medication and a sleep disorder. Woods has not won since the Zozo Championship in... ,조선닷컴 골프카페 매니저의 블로그,20210224,https://blog.naver.com/chyhkim/222254482137,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,BBC article - for better sleep,"deep sleep, thus encouraging relaxation. At the end of the 40-minute session, the app... the sleep economy as well.” (Among other products, Gravity’s signature weighted blanket... ",MindPrint,20210226,https://blog.naver.com/uroorooquang/222257253974,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,산업용품해외구매는 '유에스일공일'로... ,"Sleep Defense System - PREMIUM Zippered Bed Bug & Dust Mite Proof Box Spring Encasement & Hypoallergenic Protector - 60-Inch by 80-inch, Queen [Sponsored]HOSPITOLOGY PRODUCTS Sleep... ",유에스일공일/유에스원오원,20210310,https://blog.naver.com/us101-01/222270174736,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021031301,"Swivel, Weighted Attachment Concrete Plaster Pool Cleaning (1) 2-Pack Chlorinator Lid Replacement O-Ring For Pentair Rainbow Models 300/320 R172009 O-283 2 Pack 2-Pack Chlorinator Lid... ",유에스일공일/유에스원오원,20210313,https://blog.naver.com/us101-01/222273905380,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,This personal air cooler and aroma diffuser set will... ,"of relaxation, but in reality, work from home has cultivated an aura of stress in your... This set also serves as a high-quality sleep aid and stress reliever. That's right, get your... ",Boing Boing | A directory of mostly wonderful things,20210825,https://boingboing.net/2021/08/24/this-personal-air-cooler-and-aroma-diffuser-set-will-help-you-achieve-inner-peace-during-the-next-heatwave.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,"[뉴욕 패션 위크] 마이클 코즈, 라콴 스미스가 엠파이어... ","Held at Central Park’s Tavern 'on the Green, the show highlighted a cozy and warm environment with lush green arches adorned with blush pink roses and whites peonies. The structured and... ",조선닷컴 골프카페 매니저의 블로그,20210912,https://blog.naver.com/chyhkim/222502905305,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,[영어청취|발표] Hug Sleep (2) @ Shark Tank ||룩룩잉글리쉬,*weighted blanket I *ended up buying one of these weighted blankets and I tried it on and I... that relaxation in the body. *trigger Okay. The question is here how much time and energy do you... ,컨텐츠로 즐기는 룩룩잉글리쉬,20211017,https://blog.naver.com/koreangenie/222536723238,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,[알리광군제11월11일] 알리익스프레스 광군제 할인특가... ,Led Wall Lamp Long Wall Light Decor For Home Bedroom Living Room Surface mounted Sofa background Wall Sconce Lighting Fixture USD 37.00 USD 20.72 44 https://s.click.aliexpress.com/e... ,머니노하우,20211103,https://blog.naver.com/hledan/222556960921,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,SalePrice Click url Orders,com/e/_ACfk4h 2086 Beauty & Health Intelligent New Style Hearing Aid Rechargeable Low-Noise Wide-Frequency One-Click Operation Elderly In-Ear Deaf Hearing Aids USD 45.52 https://s.... ,falconworks님의블로그,20211123,https://blog.naver.com/falconworks/222576332452,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,Gift Guide: The best gifts for Mother's Day 2022,SORT BY All Categories Out and About Rest and Relaxation The Gourmand The Green Thumb The... $139 | Buy Now Bearaby Hugger Weighted Blanket Bearaby’s earth-friendly knitted throws are... ,Fast Company,20220503,https://www.fastcompany.com/90624288/these-39-creative-gifts-will-delight-your-mom-or-anyone-this-mothers-day,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,When people who lose,"a blanket, air purifier, air washer, and a private washbasin and shower for the symptoms of... and relaxation response of the septum. Even after lunchtime, the chilly weather suddenly... ",early4ym0님의블로그,20220726,https://blog.naver.com/early4ym0/222829011436,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,수면 촉진법,"Consider These Other Supplements Several supplements can induce relaxation and help you sleep... a cozy fleece blanket. Additionally, she sticks to consistent sleep times based on natural... ",Bestlife-21,20220730,https://blog.naver.com/khc0373/222834426873,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,수능 어휘 2,"1일차 rib 갈비 (요리) wait staff (집합적으로) 종업원 전체 feel at home (마음이) 편안하다 retire 은퇴하다 regular 보통의, 정기적인 /irregular 불규칙적인 world-class 세계 최상의... ",보거스 잉글리시,20220822,https://blog.naver.com/cdyeng/222855304373,1,"대체로 약한 긍정 경향이 나타나며, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,Forget weighted blankets. You need a weighted pillow... ,"a weighted blanket; she feel asleep instantly under its heaviness and slept for hours. She was surprised that something as simple and drug-free would induce so much sleep, but after... ",Fast Company,20220920,https://www.fastcompany.com/90790957/forget-weighted-blankets-you-need-a-weighted-pillow,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,어원사전 15501-16000(pinocytosis-pre.aqua),"pinocytosis : po(i)- 이 어원은 '부'=붓다=마시다는 의미를 가지고 있다, n. 음(飮)세포 작용 《세포막이 액체를 싸다시피하여 섭취하기》 -tot·ic[-tátik│-tɔt-] a. 'process by... ",영단어 꿀길잡이새,20221208,https://blog.naver.com/skspdl/222950260023,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,불면증 극복하는법 | 쾌적한 수면 생활 습관 만들기,"Weight: Weighted Blanket Improves Sleep And Increases Relaxation(2020) Arnarson BSc, Blue Light and Sleep: What's the Connection?(2020) Joshua J. Gooley,corresponding author Kyle Chamberlain, Kurt A. Smith, Sat Bir S. Khalsa, Shantha M. W.... ",오늘도 건강HOW~,20230109,https://blog.naver.com/citybalancekr/222978403301,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,당신의 삶에 필요한 10 가지 건강 및 웰빙 제품10... ,"A weighted blanket-가중담요 스트레스, 불안 우울증 줄이는 데 도움 2. 수면에 도움이 되는 편안한 음료. A Relaxing Drink to Help You Sleep 3. 쿨링 젤 아이 마스크.... ",국민주권세상,20230117,https://blog.naver.com/finemind/222987257869,2,"전반적으로 강한 긍정 경향이 나타나며, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에서 기능과 활용도에 대한 만족도가 높습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,◈ Homage to Catalonia (카탈루냐 찬가) 4 ◈ 조지... ,and weighted down with a heavy rifle and bayonet and a hundred and fifty cartridges. I took... He was bareheaded and seemed to have nothing on except a blanket which he was clutching... ,정현법사,20230205,https://blog.naver.com/bubsa0701/223005604092,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,◈ Homage to Catalonia 3(카탈루냐 찬가) ◈1938 조지 오웰,"MEANWHILE, the daily--more particularly nightly--round, the common task. Sentry-go, patrols, digging; mud, rain, shrieking winds, and occasional snow. It was not till well into April... ",정현법사,20230208,https://blog.naver.com/bubsa0701/223008758594,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
수면-이완,What can I give my child to fall asleep?,Meditation and relaxation techniques. ... Noise-canceling headphones. ... Eye masks and... A weighted blanket. ... No exercise right before bed. ... Make the bed for sleep only. How do I... ,jablelunchi님의블로그,20230310,https://blog.naver.com/jablelunchi/223040585770,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 수면·이완(담요/수면 보조/힐링 관련) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",sleep relaxation blanket cozy blanket weighted blanket sleep aid,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
